,ANO,SEMESTRE,DISCIPLINA,DESCRICAO,TURMA,APROVACOES,MATRICULAS,REPROVACOES FALTA,REPROVACOES NOTA,REPROVACOES NOTA FALTA,TRANCAMENTOS,CONTADOR,REPROVADOS,TAXA_REPROVACAO,ANO/SEMESTRE
5031,2014,2.0,PRO504,DESENVOLVIMENTO ECONOMICO,11.0,14.0,17.0,1.0,0.0,1.0,1.0,1,3.0,0.18,2014.2.0
5032,2014,2.0,PRO505,ANALISE DE INVESTIMENTOS,11.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5033,2014,2.0,PRO508,PESQUISA OPERACIONAL APLICADA A ENGENNHARIA ECONOMICA,11.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5034,2014,2.0,PRO509,ADMINISTRACAO FINANCEIRA,11.0,2.0,5.0,0.0,0.0,0.0,3.0,1,3.0,0.6,2014.2.0
5035,2014,2.0,PRO511,TEORIA DAS ORGANIZACOES,11.0,19.0,20.0,0.0,0.0,0.0,1.0,1,1.0,0.05,2014.2.0
5036,2014,2.0,PRO526,TEORIA DOS JOGOS,11.0,13.0,14.0,0.0,0.0,0.0,1.0,1,1.0,0.07,2014.2.0
5037,2014,2.0,PRO550,PETROLEO E GAS NATURAL,11.0,18.0,18.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5038,2014,2.0,PRO566,METODOS COMPUTACIONAIS AVANCADOS EM ENGENHARIA DE PRODUCAO,11.0,17.0,17.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5039,2014,2.0,PRO571,MODELAGEM ESTOCASTICA E SIMULACAO AVANCADA,11.0,5.0,6.0,0.0,0.0,0.0,1.0,1,1.0,0.17,2014.2.0
5040,2014,2.0,PRO572,OTIMIZACAO E LOGISTICA,11.0,7.0,7.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5041,2014,2.0,PRO605,ESTRATEGIA E PLANEJAMENTO,11.0,14.0,17.0,0.0,0.0,0.0,3.0,1,3.0,0.18,2014.2.0
5042,2014,2.0,PRO607,INOVACAO E EMPREENDENDORISMO,11.0,11.0,12.0,0.0,0.0,0.0,1.0,1,1.0,0.08,2014.2.0
5043,2014,2.0,PRO609,ENGENHARIA SOCIAL,11.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5044,2014,2.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,11.0,31.0,42.0,0.0,8.0,0.0,3.0,1,11.0,0.26,2014.2.0
5045,2014,2.0,PRO704,METODOS MATEMATICOS DA ENGENHARIA II,11.0,31.0,41.0,0.0,7.0,0.0,3.0,1,10.0,0.24,2014.2.0
5046,2014,2.0,PRO706,PESQUISA OPERACIONAL I,21.0,13.0,17.0,0.0,0.0,1.0,3.0,1,4.0,0.24,2014.2.0
5047,2014,2.0,PRO706,PESQUISA OPERACIONAL I,22.0,6.0,8.0,0.0,0.0,1.0,1.0,1,2.0,0.25,2014.2.0
5048,2014,2.0,PRO708,PESQUISA OPERACIONAL II,21.0,16.0,20.0,0.0,0.0,1.0,3.0,1,4.0,0.2,2014.2.0
5049,2014,2.0,PRO708,PESQUISA OPERACIONAL II,22.0,15.0,17.0,0.0,1.0,0.0,1.0,1,2.0,0.12,2014.2.0
5050,2014,2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",11.0,15.0,17.0,0.0,0.0,0.0,2.0,1,2.0,0.12,2014.2.0
5051,2014,2.0,PRO714,ECONOMIA INDUSTRIAL,11.0,18.0,31.0,0.0,6.0,2.0,5.0,1,13.0,0.42,2014.2.0
5052,2014,2.0,PRO716,"ENGENHARIA DE PROCESSOS, RISCOS E PREVENCAO DE PERDAS",11.0,13.0,16.0,0.0,2.0,0.0,1.0,1,3.0,0.19,2014.2.0
5053,2014,2.0,PRO717,ENGENHARIA DO TRABALHO,11.0,39.0,43.0,0.0,2.0,1.0,1.0,1,4.0,0.09,2014.2.0
5054,2014,2.0,PRO718,ERGONOMIA E TRABALHO,11.0,29.0,33.0,0.0,2.0,0.0,2.0,1,4.0,0.12,2014.2.0
5055,2014,2.0,PRO720,CIENCIA E MANUFATURA,11.0,28.0,31.0,0.0,0.0,0.0,3.0,1,3.0,0.1,2014.2.0
5056,2014,2.0,PRO721,ENGENHARIA DA MANUFATURA,11.0,38.0,40.0,0.0,0.0,0.0,2.0,1,2.0,0.05,2014.2.0
5057,2014,2.0,PRO723,ENGENHARIA DA QUALIDADE,11.0,32.0,38.0,0.0,1.0,1.0,4.0,1,6.0,0.16,2014.2.0
5058,2014,2.0,PRO724,LOGISTICA,11.0,25.0,28.0,0.0,1.0,0.0,2.0,1,3.0,0.11,2014.2.0
5059,2014,2.0,PRO725,ENGENHARIA DA INFORMACAO,11.0,22.0,22.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5060,2014,2.0,PRO807,PLANEJAMENTO E CONTROLE DA PRODUCAO ,11.0,15.0,20.0,0.0,1.0,1.0,3.0,1,5.0,0.25,2014.2.0
5061,2014,2.0,PRO808,ENGENHARIA DO PRODUTO,11.0,30.0,32.0,0.0,0.0,1.0,1.0,1,2.0,0.06,2014.2.0
5062,2014,2.0,PRO809,ENGENHARIA ECONOMICA,11.0,31.0,31.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5063,2014,2.0,PRO909,RECURSOS HUMANOS ESTRATEGICOS,11.0,28.0,28.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5064,2014,2.0,PRO910,PLANEJAMENTO E GESTAO DA PRODUCAO ,11.0,27.0,29.0,0.0,1.0,0.0,1.0,1,2.0,0.07,2014.2.0
5065,2014,2.0,PRO920,PROJETO DA FABRICA,11.0,35.0,35.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2014.2.0
5186,2015,1.0,PRO106,SEMINARIOS E ESTUDOS EM ENGENHARIA DE PRODUCAO,11.0,39.0,41.0,0.0,0.0,1.0,1.0,1,2.0,0.05,2015.1.0
5187,2015,1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",11.0,26.0,33.0,0.0,1.0,0.0,6.0,1,7.0,0.21,2015.1.0
5188,2015,1.0,PRO226,MACROECONOMIA,11.0,19.0,36.0,0.0,11.0,2.0,4.0,1,17.0,0.47,2015.1.0
5189,2015,1.0,PRO227,MICROECONOMIA,11.0,18.0,44.0,0.0,16.0,3.0,7.0,1,26.0,0.59,2015.1.0
5190,2015,1.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,11.0,22.0,43.0,0.0,16.0,0.0,5.0,1,21.0,0.49,2015.1.0
5191,2015,1.0,PRO309,METODOS ESTOCASTICOS DA ENGENHARIA I ,11.0,31.0,40.0,0.0,4.0,1.0,4.0,1,9.0,0.22,2015.1.0
5192,2015,1.0,PRO346,ENGENHARIA FINANCEIRA,11.0,15.0,17.0,0.0,1.0,0.0,1.0,1,2.0,0.12,2015.1.0
5193,2015,1.0,PRO374,GESTAO DA CADEIA DE SUPRIMENTOS,11.0,16.0,16.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5194,2015,1.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,11.0,19.0,27.0,0.0,0.0,6.0,2.0,1,8.0,0.3,2015.1.0
5195,2015,1.0,PRO404,METODOS ESTOCASTICOS DA ENGENHARIA II,11.0,33.0,41.0,0.0,0.0,4.0,4.0,1,8.0,0.2,2015.1.0
5196,2015,1.0,PRO490,PROJETO FINAL DE GRADUACAO,11.0,22.0,24.0,0.0,0.0,0.0,2.0,1,2.0,0.08,2015.1.0
5197,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5198,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2015.1.0
5199,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5200,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,4.0,1.0,4.0,0.0,2.0,0.0,1.0,1,3.0,0.75,2015.1.0
5201,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,5.0,1.0,2.0,0.0,1.0,0.0,0.0,1,1.0,0.5,2015.1.0
5202,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,6.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5203,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,7.0,2.0,3.0,0.0,1.0,0.0,0.0,1,1.0,0.33,2015.1.0
5204,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,8.0,1.0,5.0,0.0,0.0,3.0,1.0,1,4.0,0.8,2015.1.0
5205,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5206,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,10.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5207,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,11.0,1.0,4.0,0.0,0.0,0.0,3.0,1,3.0,0.75,2015.1.0
5208,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2015.1.0
5209,2015,1.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,13.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5210,2015,1.0,PRO503,A EVOLUCAO DO PENSAMENTO ECONOMICO,11.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5211,2015,1.0,PRO509,ADMINISTRACAO FINANCEIRA,11.0,3.0,4.0,0.0,0.0,1.0,0.0,1,1.0,0.25,2015.1.0
5212,2015,1.0,PRO511,TEORIA DAS ORGANIZACOES,11.0,27.0,29.0,0.0,0.0,1.0,1.0,1,2.0,0.07,2015.1.0
5213,2015,1.0,PRO527,TEORIA DOS GRAFOS,11.0,8.0,9.0,0.0,1.0,0.0,0.0,1,1.0,0.11,2015.1.0
5214,2015,1.0,PRO530,MODELAGEM MATEMATICA EM SEQUENCIAMENTO DA PRODUCAO,11.0,10.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5215,2015,1.0,PRO550,PETROLEO E GAS NATURAL,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5216,2015,1.0,PRO571,MODELAGEM ESTOCASTICA E SIMULACAO AVANCADA,11.0,3.0,4.0,0.0,0.0,1.0,0.0,1,1.0,0.25,2015.1.0
5217,2015,1.0,PRO602,ERGOLOGIA E TRABALHO,11.0,8.0,10.0,0.0,0.0,0.0,2.0,1,2.0,0.2,2015.1.0
5218,2015,1.0,PRO605,ESTRATEGIA E PLANEJAMENTO,11.0,28.0,28.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5219,2015,1.0,PRO606,PROJETO E GESTAO LOGISTICAS,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5220,2015,1.0,PRO607,INOVACAO E EMPREENDENDORISMO,11.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5221,2015,1.0,PRO608,DESENVOLVIMENTO TECNOLOGICO  E SUSTENTABILIDADE,11.0,4.0,4.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5222,2015,1.0,PRO633,ECONOMIA DOS RECURSOS NATURAIS,11.0,11.0,13.0,0.0,0.0,1.0,1.0,1,2.0,0.15,2015.1.0
5223,2015,1.0,PRO635,ECONOMIA BRASILEIRA,11.0,10.0,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5224,2015,1.0,PRO640,OTIMIZACAO E INTELIGENCIA COMPUTACIONAL,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,2015.1.0
5225,2015,1.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,11.0,24.0,40.0,0.0,7.0,4.0,5.0,1,16.0,0.4,2015.1.0
5226,2015,1.0,PRO704,METODOS MATEMATICOS DA ENGENHARIA II,11.0,36.0,43.0,0.0,1.0,2.0,4.0,1,7.0,0.16,2015.1.0
5227,2015,1.0,PRO706,PESQUISA OPERACIONAL I,21.0,20.0,23.0,0.0,1.0,1.0,1.0,1,3.0,0.13,2015.1.0
5228,2015,1.0,PRO706,PESQUISA OPERACIONAL I,22.0,21.0,24.0,0.0,0.0,2.0,1.0,1,3.0,0.12,2015.1.0
5229,2015,1.0,PRO708,PESQUISA OPERACIONAL II,21.0,8.0,12.0,0.0,0.0,2.0,2.0,1,4.0,0.33,2015.1.0
5230,2015,1.0,PRO708,PESQUISA OPERACIONAL II,22.0,4.0,5.0,0.0,0.0,0.0,1.0,1,1.0,0.2,2015.1.0
5231,2015,1.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",11.0,24.0,37.0,0.0,5.0,2.0,6.0,1,13.0,0.35,2015.1.0
5232,2015,1.0,PRO714,ECONOMIA INDUSTRIAL,11.0,45.0,51.0,0.0,3.0,2.0,1.0,1,6.0,0.12,2015.1.0
5233,2015,1.0,PRO716,"ENGENHARIA DE PROCESSOS, RISCOS E PREVENCAO DE PERDAS",11.0,13.0,19.0,0.0,6.0,0.0,0.0,1,6.0,0.32,2015.1.0
5234,2015,1.0,PRO717,ENGENHARIA DO TRABALHO,11.0,37.0,39.0,0.0,2.0,0.0,0.0,1,2.0,0.05,2015.1.0
5235,2015,1.0,PRO718,ERGONOMIA E TRABALHO,11.0,33.0,36.0,0.0,0.0,0.0,3.0,1,3.0,0.08,2015.1.0
5236,2015,1.0,PRO720,CIENCIA E MANUFATURA,11.0,40.0,42.0,0.0,0.0,1.0,1.0,1,2.0,0.05,2015.1.0
5237,2015,1.0,PRO721,ENGENHARIA DA MANUFATURA,11.0,19.0,21.0,0.0,0.0,0.0,2.0,1,2.0,0.1,2015.1.0
5238,2015,1.0,PRO723,ENGENHARIA DA QUALIDADE,11.0,28.0,33.0,0.0,4.0,1.0,0.0,1,5.0,0.15,2015.1.0
5239,2015,1.0,PRO724,LOGISTICA,11.0,35.0,40.0,0.0,3.0,1.0,1.0,1,5.0,0.12,2015.1.0
5240,2015,1.0,PRO725,ENGENHARIA DA INFORMACAO,11.0,18.0,20.0,0.0,1.0,0.0,1.0,1,2.0,0.1,2015.1.0
5241,2015,1.0,PRO807,PLANEJAMENTO E CONTROLE DA PRODUCAO ,11.0,32.0,35.0,0.0,1.0,1.0,1.0,1,3.0,0.09,2015.1.0
5242,2015,1.0,PRO808,ENGENHARIA DO PRODUTO,11.0,28.0,28.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5243,2015,1.0,PRO809,ENGENHARIA ECONOMICA,11.0,21.0,21.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.1.0
5244,2015,1.0,PRO909,RECURSOS HUMANOS ESTRATEGICOS,11.0,27.0,29.0,0.0,0.0,1.0,1.0,1,2.0,0.07,2015.1.0
5245,2015,1.0,PRO910,PLANEJAMENTO E GESTAO DA PRODUCAO ,11.0,25.0,27.0,0.0,0.0,0.0,2.0,1,2.0,0.07,2015.1.0
5246,2015,1.0,PRO920,PROJETO DA FABRICA,11.0,29.0,31.0,0.0,1.0,0.0,1.0,1,2.0,0.06,2015.1.0
5367,2015,2.0,PRO106,SEMINARIOS E ESTUDOS EM ENGENHARIA DE PRODUCAO,11.0,23.0,29.0,0.0,0.0,6.0,0.0,1,6.0,0.21,2015.2.0
5368,2015,2.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",11.0,37.0,44.0,0.0,2.0,1.0,4.0,1,7.0,0.16,2015.2.0
5369,2015,2.0,PRO226,MACROECONOMIA,11.0,21.0,34.0,0.0,6.0,1.0,6.0,1,13.0,0.38,2015.2.0
5370,2015,2.0,PRO227,MICROECONOMIA,11.0,13.0,32.0,0.0,1.0,3.0,15.0,1,19.0,0.59,2015.2.0
5371,2015,2.0,PRO236,ENGENHARIA DE PROCESSOS CONTINUOS,11.0,25.0,38.0,0.0,12.0,0.0,1.0,1,13.0,0.34,2015.2.0
5372,2015,2.0,PRO309,METODOS ESTOCASTICOS DA ENGENHARIA I ,11.0,18.0,34.0,0.0,2.0,3.0,11.0,1,16.0,0.47,2015.2.0
5373,2015,2.0,PRO310,ENGENHARIA ECONOMICA II,11.0,1.0,3.0,0.0,0.0,0.0,2.0,1,2.0,0.67,2015.2.0
5374,2015,2.0,PRO330,GOVERNANCA CORPORATIVA,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5375,2015,2.0,PRO345,ADMINISTRACAO DE MARKETING,11.0,10.0,14.0,0.0,2.0,0.0,2.0,1,4.0,0.29,2015.2.0
5376,2015,2.0,PRO390,ESTAGIO SUPERVISIONADO EM ENGENHARIA DE PRODUCAO,11.0,30.0,33.0,0.0,1.0,0.0,2.0,1,3.0,0.09,2015.2.0
5377,2015,2.0,PRO404,METODOS ESTOCASTICOS DA ENGENHARIA II,11.0,30.0,34.0,0.0,2.0,0.0,2.0,1,4.0,0.12,2015.2.0
5378,2015,2.0,PRO404,METODOS ESTOCASTICOS DA ENGENHARIA II,12.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5379,2015,2.0,PRO490,PROJETO FINAL DE GRADUACAO,11.0,29.0,32.0,0.0,2.0,0.0,1.0,1,3.0,0.09,2015.2.0
5380,2015,2.0,PRO490,PROJETO FINAL DE GRADUACAO,12.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5381,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5382,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1,1.0,0.5,2015.2.0
5383,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,3.0,1.0,3.0,0.0,1.0,0.0,1.0,1,2.0,0.67,2015.2.0
5384,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2015.2.0
5385,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,5.0,4.0,6.0,0.0,0.0,2.0,0.0,1,2.0,0.33,2015.2.0
5386,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2015.2.0
5387,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,7.0,1.0,2.0,0.0,1.0,0.0,0.0,1,1.0,0.5,2015.2.0
5388,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,8.0,1.0,2.0,0.0,1.0,0.0,0.0,1,1.0,0.5,2015.2.0
5389,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5390,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,2015.2.0
5391,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,11.0,5.0,17.0,0.0,0.0,0.0,12.0,1,12.0,0.71,2015.2.0
5392,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,12.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1.0,2015.2.0
5393,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,2015.2.0
5394,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5395,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,15.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5396,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,16.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1.0,1.0,2015.2.0
5397,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,17.0,2.0,2.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5398,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,18.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5399,2015,2.0,PRO491,TRABALHO FINAL DE GRADUACAO - MONOGRAFIA,19.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5400,2015,2.0,PRO503,A EVOLUCAO DO PENSAMENTO ECONOMICO,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5401,2015,2.0,PRO508,PESQUISA OPERACIONAL APLICADA A ENGENNHARIA ECONOMICA,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5402,2015,2.0,PRO509,ADMINISTRACAO FINANCEIRA,11.0,10.0,13.0,0.0,0.0,0.0,3.0,1,3.0,0.23,2015.2.0
5403,2015,2.0,PRO511,TEORIA DAS ORGANIZACOES,11.0,19.0,21.0,0.0,1.0,0.0,1.0,1,2.0,0.1,2015.2.0
5404,2015,2.0,PRO526,TEORIA DOS JOGOS,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5405,2015,2.0,PRO530,MODELAGEM MATEMATICA EM SEQUENCIAMENTO DA PRODUCAO,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5406,2015,2.0,PRO550,PETROLEO E GAS NATURAL,11.0,23.0,24.0,0.0,0.0,0.0,1.0,1,1.0,0.04,2015.2.0
5407,2015,2.0,PRO553,ENERGIA E MUDANCAS CLIMATICAS,11.0,7.0,8.0,0.0,0.0,0.0,1.0,1,1.0,0.12,2015.2.0
5408,2015,2.0,PRO571,MODELAGEM ESTOCASTICA E SIMULACAO AVANCADA,11.0,24.0,25.0,0.0,0.0,1.0,0.0,1,1.0,0.04,2015.2.0
5409,2015,2.0,PRO604,ENGENHARIA DE SERVICOS,11.0,5.0,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5410,2015,2.0,PRO607,INOVACAO E EMPREENDENDORISMO,11.0,6.0,9.0,0.0,0.0,1.0,2.0,1,3.0,0.33,2015.2.0
5411,2015,2.0,PRO631,ECONOMIA DO MEIO AMBIENTE,11.0,3.0,5.0,0.0,0.0,1.0,1.0,1,2.0,0.4,2015.2.0
5412,2015,2.0,PRO635,ECONOMIA BRASILEIRA,11.0,1.0,1.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5413,2015,2.0,PRO701,METODOS MATEMATICOS DA ENGENHARIA I,11.0,19.0,40.0,0.0,8.0,1.0,12.0,1,21.0,0.52,2015.2.0
5414,2015,2.0,PRO704,METODOS MATEMATICOS DA ENGENHARIA II,11.0,17.0,29.0,0.0,5.0,4.0,3.0,1,12.0,0.41,2015.2.0
5415,2015,2.0,PRO706,PESQUISA OPERACIONAL I,21.0,18.0,20.0,0.0,0.0,1.0,1.0,1,2.0,0.1,2015.2.0
5416,2015,2.0,PRO706,PESQUISA OPERACIONAL I,22.0,14.0,19.0,0.0,0.0,1.0,4.0,1,5.0,0.26,2015.2.0
5417,2015,2.0,PRO708,PESQUISA OPERACIONAL II,21.0,17.0,21.0,0.0,1.0,2.0,1.0,1,4.0,0.19,2015.2.0
5418,2015,2.0,PRO708,PESQUISA OPERACIONAL II,22.0,16.0,21.0,0.0,1.0,2.0,2.0,1,5.0,0.24,2015.2.0
5419,2015,2.0,PRO710,"CIENCIA, TECNOLOGIA E SOCIEDADE",11.0,11.0,13.0,0.0,0.0,0.0,2.0,1,2.0,0.15,2015.2.0
5420,2015,2.0,PRO714,ECONOMIA INDUSTRIAL,11.0,36.0,51.0,0.0,6.0,2.0,7.0,1,15.0,0.29,2015.2.0
5421,2015,2.0,PRO716,"ENGENHARIA DE PROCESSOS, RISCOS E PREVENCAO DE PERDAS",11.0,33.0,40.0,0.0,6.0,0.0,1.0,1,7.0,0.18,2015.2.0
5422,2015,2.0,PRO717,ENGENHARIA DO TRABALHO,11.0,27.0,32.0,0.0,4.0,0.0,1.0,1,5.0,0.16,2015.2.0
5423,2015,2.0,PRO718,ERGONOMIA E TRABALHO,11.0,31.0,33.0,0.0,0.0,0.0,2.0,1,2.0,0.06,2015.2.0
5424,2015,2.0,PRO720,CIENCIA E MANUFATURA,11.0,18.0,21.0,0.0,1.0,1.0,1.0,1,3.0,0.14,2015.2.0
5425,2015,2.0,PRO721,ENGENHARIA DA MANUFATURA,11.0,10.0,11.0,0.0,0.0,0.0,1.0,1,1.0,0.09,2015.2.0
5426,2015,2.0,PRO723,ENGENHARIA DA QUALIDADE,11.0,27.0,35.0,0.0,2.0,1.0,5.0,1,8.0,0.23,2015.2.0
5427,2015,2.0,PRO724,LOGISTICA,11.0,25.0,35.0,0.0,0.0,0.0,10.0,1,10.0,0.29,2015.2.0
5428,2015,2.0,PRO725,ENGENHARIA DA INFORMACAO,11.0,17.0,17.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5429,2015,2.0,PRO807,PLANEJAMENTO E CONTROLE DA PRODUCAO ,11.0,37.0,42.0,0.0,3.0,1.0,1.0,1,5.0,0.12,2015.2.0
5430,2015,2.0,PRO808,ENGENHARIA DO PRODUTO,11.0,37.0,38.0,0.0,0.0,0.0,1.0,1,1.0,0.03,2015.2.0
5431,2015,2.0,PRO809,ENGENHARIA ECONOMICA,11.0,39.0,45.0,0.0,1.0,1.0,4.0,1,6.0,0.13,2015.2.0
5432,2015,2.0,PRO909,RECURSOS HUMANOS ESTRATEGICOS,11.0,24.0,27.0,0.0,0.0,2.0,1.0,1,3.0,0.11,2015.2.0
5433,2015,2.0,PRO910,PLANEJAMENTO E GESTAO DA PRODUCAO ,11.0,42.0,46.0,0.0,0.0,2.0,2.0,1,4.0,0.09,2015.2.0
5434,2015,2.0,PRO920,PROJETO DA FABRICA,11.0,13.0,14.0,0.0,0.0,0.0,1.0,1,1.0,0.07,2015.2.0
5435,2015,2.0,PRO920,PROJETO DA FABRICA,12.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2015.2.0
5557,2016,1.0,PRO106,SEMINARIOS E ESTUDOS EM ENGENHARIA DE PRODUCAO,11.0,33.0,41.0,0.0,0.0,7.0,1.0,1,8.0,0.2,2016.1.0
5558,2016,1.0,PRO126,"ENERGIA, SOCIEDADE E MEIO AMBIENTE",11.0,16.0,21.0,0.0,2.0,1.0,2.0,1,5.0,0.24,2016.1.0
